,art_id,to_pick,weight,volume,tour_id,box_position_on_cart,box_type,order_time_sec,num_cluster
38162,202877,1,0.262,311.36,216751,6,4,1.970339,0
38163,616940,1,0.149,820.0,216751,6,4,2.876224,0
38164,527779,1,0.107,468.72,216751,6,4,3.731838,0
38165,810663,1,0.35200000000000004,415.15,216751,6,4,2.1436360000000003,0
38166,654250,1,1.9169999999999998,3089.36,216751,5,4,2.0702220000000002,0
38167,325392,1,0.35100000000000003,415.15,216751,6,4,2.2301800000000003,0
38168,32241,1,0.29600000000000004,353.65,216751,6,4,1.5369570000000001,0
38169,126956,1,0.83,1898.26,216751,5,4,7.869799,0
38170,556913,1,0.262,311.36,216751,6,4,15.682625000000002,0
38171,3641,1,0.34,392.09,216751,6,4,4.0227260000000005,0
38172,325384,1,0.35100000000000003,415.15,216751,6,4,2.248027,0
38173,222343,1,0.261,311.36,216751,6,4,1.7075740000000001,0
38174,222342,1,0.261,311.36,216751,6,4,2.585249,0
38175,542071,1,0.5,1260.0,216751,5,4,3.203406,0
38176,277118,1,0.325,360.0,216751,6,4,1.457829,0
38177,707083,1,0.081,491.57,216751,6,4,4.319361000000001,0
38178,170688,1,0.262,311.36,216751,6,4,6.142905000000001,0
38179,277116,1,0.325,360.0,216751,6,4,2.047213,0
38180,729409,1,0.035,891.75,216751,6,4,2.945561,0
38181,573035,1,0.675,2774.2,216751,5,4,7.430273000000001,0
38182,531973,1,0.047,166.7,216751,6,4,4.735165,0
38183,296890,1,0.325,360.0,216751,6,4,2.429958,0
38184,569958,1,0.358,396.0,216751,5,4,10.201504,0
38185,676860,1,0.345,870.48,216751,6,4,1.917021,0
38186,235188,1,0.43700000000000006,851.76,216751,5,4,3.80391,0
38187,277274,1,0.358,388.8,216751,6,4,2.536528,0
38188,196068,1,0.85,1880.19,216751,5,4,3.860097,0
38189,93387,1,0.5429999999999999,1295.53,216751,5,4,6.119398,0
38190,534814,1,0.54,1389.66,216751,5,4,5.167229000000001,0
38191,7953,1,0.05,484.34,216751,6,4,3.422857,0
38192,45639,1,0.48,1430.0,216751,5,4,6.136865,0
38193,446013,1,0.358,396.0,216751,5,4,6.9501040000000005,0
38194,527775,1,0.107,468.72,216751,6,4,8.390909,0
38195,550241,1,0.271,496.51,216751,6,4,2.2380370000000003,0
38196,458487,1,1.1,3874.5,216751,5,4,13.775224000000001,0
38197,3557,1,0.34,392.09,216751,6,4,1.9622920000000001,0
38198,594439,1,1.31,7209.4,216751,5,4,11.462117000000001,0
38199,496518,1,0.033,792.0,216751,6,4,11.315756,0
38200,786293,1,0.326,784.35,216751,6,4,3.5412510000000004,0
38201,381254,1,0.204,1231.92,216751,6,4,1.9966130000000002,0
38202,32424,1,0.29600000000000004,353.65,216751,6,4,2.0548130000000002,0
38203,505053,1,0.293,546.45,216751,6,4,1.9585110000000001,0
38204,17418,1,0.29600000000000004,353.65,216751,6,4,2.374863,0
38205,499809,1,0.321,360.0,216751,6,4,1.589636,0
38206,44054,1,0.32899999999999996,388.42,216751,6,4,1.666095,0
38207,387453,10,0.66,2604.0,222331,1,1,38.691801000000005,1
38208,467898,1,0.154,472.5,216716,8,4,2.4222080000000004,0
38209,337406,1,0.365,877.49,216716,8,4,1.707491,0
38210,615986,1,0.512,2430.0,216716,8,4,0.9740570000000001,0
38211,491395,3,2.06,11044.8,216716,8,4,11.735648000000001,0
38212,469246,1,0.51,1140.0,216716,8,4,6.109934,0
38213,468487,1,0.35100000000000003,877.49,216716,8,4,5.349869,0
38214,618213,1,0.402,1526.4,216716,8,4,3.225298,0
38215,468678,1,0.205,540.0,216716,8,4,10.843324,0
38216,535773,1,0.439,727.65,216716,8,4,1.644714,0
38217,103647,3,0.528,1805.44,216716,8,4,8.060663,0
38218,278911,1,0.051,175.0,222317,19,5,1.598011,2
38219,245158,2,0.82,1209.5,222317,19,5,6.45891,2
38220,128159,1,0.11800000000000001,338.4,222317,19,5,13.165589,2
38221,741500,2,0.134,1257.84,222317,19,5,7.992692000000001,2
38222,254574,1,0.106,642.4,222317,19,5,3.8897760000000003,2
38223,500124,1,0.67,764.4,222317,19,5,6.369966000000001,2
38224,557026,1,0.08,394.68,216717,5,4,2.9706590000000004,0
38225,598288,1,0.18,1260.0,216717,5,4,3.6607350000000003,0
38226,424805,1,0.08900000000000001,966.0,216717,5,4,2.215138,0
38227,574059,3,0.040999999999999995,84.0,216717,5,4,12.997660000000002,0
38228,450081,1,0.605,974.7,216717,5,4,3.181645,0
38229,569406,3,0.66,1143.09,216717,5,4,43.678037,0
38230,595420,1,2.56,27450.58,216717,5,4,9.493133,4
38231,953137,1,0.077,389.4,216717,5,4,2.209031,0
38232,607138,5,0.086,224.72,216717,5,4,31.768191,0
38233,384339,1,0.026000000000000002,57.6,216717,5,4,3.2971130000000004,0
38234,472788,1,0.128,532.0,216717,5,4,3.73191,0
38235,190698,2,0.08800000000000001,190.0,216717,5,4,10.473209,0
38236,503416,5,0.086,224.72,216717,5,4,23.198474,0
38237,178832,1,0.3,504.0,216717,5,4,4.924341,0
38238,499554,1,0.11,891.0,216717,5,4,4.351776,0
38239,655306,1,0.52,1329.3,216717,5,4,3.9306660000000004,0
38240,362274,1,0.215,624.0,216717,5,4,3.5306260000000003,0
38241,491778,1,0.077,191.88,216717,5,4,1.982428,0
38242,599472,2,0.175,428.87,222349,3,1,11.081482000000001,1
38243,790656,1,0.8,4218.0,222349,3,1,9.248847000000001,1
38244,424889,1,0.096,266.11,222349,3,1,3.490915,1
38245,314992,2,0.126,248.79,222349,3,1,8.971087,1
38246,702104,1,0.057999999999999996,97.02,222349,3,1,6.192372000000001,1
38247,425099,1,0.095,266.11,222349,3,1,2.461568,1
38248,790649,1,1.07,4218.0,222349,3,1,5.213959,1
38249,790653,1,1.02,4218.0,222349,3,1,4.129602,1
38250,720208,2,0.128,374.63,222349,3,1,10.195102,1
38251,815755,1,0.6890000000000001,4139.52,216648,3,2,3.364857,1
38252,358753,1,1.255,6949.44,216648,3,2,2.8938070000000002,1
38253,349021,1,0.146,157.4,216648,3,2,1.29496,1
38254,815749,1,0.693,4421.76,216648,3,2,3.9232080000000003,1
38255,595420,2,2.56,27450.58,216648,3,2,27.799650000000003,4
38256,794672,1,0.10300000000000001,1119.09,216648,3,2,1.67666,1
38257,361703,1,5.34,33411.05,216648,3,2,10.670943000000001,4
38258,695989,1,0.242,352.87,213332,41,3,4.512354,2
38259,702072,1,0.098,192.5,213332,41,3,3.1778560000000002,2
38260,629212,1,0.126,387.56,213332,41,3,3.8027450000000003,2
38261,652082,2,0.185,640.32,213332,41,3,13.775033,2
38262,358755,3,0.9,6010.65,216677,3,2,24.264198,1
38263,596779,3,0.037000000000000005,45.9,216677,3,2,9.348951000000001,1
38264,595420,1,2.56,27450.58,216677,3,2,8.826675,4
38265,476186,1,0.10300000000000001,1579.38,216677,3,2,3.1373040000000003,1
38266,107650,1,0.21,408.38,216677,3,2,11.4754,1
38267,521607,1,0.145,969.0,216677,3,2,2.709598,1
38268,11241,1,0.08,169.73,216677,3,2,1.7980200000000002,1
38269,522845,2,0.078,753.38,216677,3,2,2.871684,1
38270,57432,1,0.818,1416.14,216677,3,2,11.034199000000001,1
38271,359019,1,4.069,29830.4,216677,3,2,11.561969000000001,4
38272,52992,1,0.05,120.0,216677,3,2,2.50407,1
38273,476081,1,1.062,1225.49,216677,3,2,7.036650000000001,1
38274,52994,1,0.11,543.12,216677,3,2,4.060264,1
38275,919377,1,0.49,10348.0,216677,3,2,3.7847790000000003,1
38276,596876,2,0.17,904.4,216677,3,2,5.892869,1
38277,522117,2,0.105,2097.6,216677,3,2,7.066482000000001,1
38278,675931,3,1.329,1508.13,216677,3,2,36.598326,1
38279,136366,1,0.573,1967.23,216677,3,2,12.31433,1
38280,966564,1,3.15,26445.3,212863,6,4,12.435499,4
38281,799358,1,0.889,8839.6,212863,6,4,4.7454220000000005,0
38282,966766,1,1.0,6579.0,212863,6,4,4.842987,0
38283,869927,5,0.249,405.9,212863,6,4,21.403955,0
38284,529886,8,0.08,1579.5,216642,4,2,28.318599000000003,1
38285,282703,4,0.214,1463.0,216642,4,2,15.123848,1
38286,304713,17,0.292,1720.4,216642,3,2,60.063864,1
38287,535102,10,0.105,111.6,216642,3,2,9.636086,1
38288,513136,1,0.506,2016.0,216642,4,2,1.16175,1
38289,358343,1,1.213,6515.1,216642,3,2,1.490671,1
38290,510708,2,0.8420000000000001,890.23,216642,2,2,10.556460000000001,1
38291,595420,2,2.56,27450.58,216642,3,2,13.742085000000001,4
38292,477182,5,1.0590000000000002,1039.5,216642,2,2,21.897724,1
38293,476263,2,0.5710000000000001,627.2,216642,3,2,23.156589,1
38294,544912,20,0.29100000000000004,1044.0,216642,1,2,88.708332,3
38295,54604,2,0.342,654.24,216642,4,2,7.835291000000001,1
38296,140016,8,1.297,1686.25,216642,1,2,21.599886,1
38297,461912,1,0.47,613.13,216642,4,2,1.464375,1
38298,910795,6,0.215,289.0,216642,2,2,4.762987,1
38299,523066,12,0.44799999999999995,618.75,216642,2,2,37.913162,1
38300,513134,2,0.506,2016.0,216642,4,2,8.738358,1
38301,468508,4,0.054000000000000006,168.75,216642,4,2,16.536501,1
38302,594949,4,0.026000000000000002,110.25,216642,4,2,6.006317,1
38303,467898,3,0.154,472.5,216642,4,2,9.962551000000001,1
38304,848001,2,0.395,1470.0,216642,4,2,9.966269,1
38305,891790,1,0.04,248.4,216642,4,2,0.957285,1
38306,468150,1,1.01,1347.5,216642,4,2,1.189774,1
38307,599399,1,5.249,20763.6,216642,2,2,7.185149,4
38308,847998,2,0.395,1470.0,216642,4,2,5.933398,1
38309,107650,2,0.21,408.38,216642,4,2,8.316605000000001,1
38310,654274,2,0.077,480.0,216642,1,2,5.13068,1
38311,358734,1,2.67,16871.05,216642,1,2,8.010647,4
38312,467895,6,0.156,792.0,216642,4,2,24.131856000000003,1
38313,368856,2,0.07,310.55,216642,2,2,7.226549,1
38314,468491,6,0.57,719.06,216642,3,2,12.736327000000001,1
38315,343488,1,0.342,654.24,216642,4,2,1.9720000000000002,1
38316,207354,1,0.08,1791.7,216642,4,2,1.262623,1
38317,469262,1,0.41,856.38,216642,4,2,0.893503,1
38318,651233,1,0.8740000000000001,10761.92,216642,3,2,2.077111,1
38319,594949,46,0.026000000000000002,110.25,216642,3,2,12.403549,3
38320,528838,4,0.111,306.0,216642,4,2,5.3740310000000004,1
38321,461374,2,0.506,1667.5,216642,4,2,10.041146000000001,1
38322,390824,2,0.522,505.3,216642,4,2,8.238527000000001,1
38323,620175,1,0.508,887.25,216642,4,2,1.1908260000000002,1
38324,201216,1,0.247,1228.39,216642,4,2,1.3069620000000002,1
38325,314608,2,0.209,2576.0,216642,4,2,9.802266000000001,1
38326,721263,2,0.498,826.2,216642,4,2,6.329811,1
38327,496187,1,0.115,334.4,216642,4,2,1.62281,1
38328,450798,1,0.043,159.9,216642,3,2,1.8794300000000002,1
38329,521268,1,0.52,2187.5,216642,4,2,1.7319740000000001,1
38330,742884,1,0.515,909.35,213370,12,3,3.3954700000000004,0
38331,320025,1,0.22,375.0,213370,12,3,5.7195480000000005,0
38332,426438,1,0.2,293.1,213370,12,3,4.203384000000001,0
38333,417137,1,0.172,1228.5,213370,12,3,5.41059,0
38334,276622,1,0.07400000000000001,259.3,213370,12,3,2.69007,0
38335,591555,1,0.331,594.0,213370,12,3,7.428364,0
38336,717042,1,0.091,703.82,213370,12,3,3.286985,0
38337,518581,1,0.022000000000000002,65.25,213370,12,3,8.747172,0
38338,590213,1,0.09,142.56,213370,12,3,3.3838830000000004,0
38339,462590,2,0.107,765.0,216647,4,2,4.810078000000001,1
38340,361703,1,5.34,33411.05,216647,4,2,7.224506000000001,4
38341,462580,2,0.026000000000000002,47.25,216647,4,2,5.9176150000000005,1
38342,513826,2,0.026000000000000002,47.25,216647,4,2,5.9369060000000005,1
38343,462495,2,0.026000000000000002,47.25,216647,4,2,6.308439000000001,1
38344,825314,1,0.344,571.82,216647,4,2,0.751731,1
38345,281850,4,0.17,687.5,216647,4,2,9.801813000000001,1
38346,595420,1,2.56,27450.58,216647,4,2,7.438123,4
38347,815505,1,0.28800000000000003,312.56,212920,5,6,4.820341,0
38348,715994,2,0.382,1389.38,216693,4,2,4.5569560000000005,1
38349,712435,2,0.42100000000000004,441.0,216693,4,2,8.219762000000001,1
38350,351598,1,0.297,412.68,216693,4,2,3.777241,1
38351,39152,3,0.325,2351.52,216693,3,2,17.37633,1
38352,515492,1,0.83,816.75,216693,4,2,4.538537000000001,1
38353,393282,2,0.175,357.75,216693,4,2,5.433396,1
38354,435650,2,0.12,241.92,216693,4,2,4.189814,1
38355,715979,1,0.335,595.0,216693,4,2,2.3872560000000003,1
38356,15324,4,0.02,217.35,216693,4,2,5.939983000000001,1
38357,639306,2,0.341,529.2,216693,4,2,6.850405,1
38358,107184,2,0.037000000000000005,334.03,216693,4,2,4.346742,1
38359,522218,1,0.102,966.24,216693,4,2,3.78614,1
38360,358734,1,2.67,16871.05,216693,3,2,10.036601000000001,4
38361,740170,2,0.175,756.0,216693,4,2,5.739306,1
38362,595420,2,2.56,27450.58,216693,3,2,21.887821000000002,4
38363,196068,1,0.85,1880.19,216693,4,2,4.578133,1
38364,471031,2,0.381,443.52,216693,4,2,5.467210000000001,1
38365,58781,1,0.08,1800.0,216693,4,2,3.187241,1
38366,595242,8,0.053,945.0,216693,4,2,13.438304,1
38367,435647,4,0.09,203.39,216693,4,2,7.502442,1
38368,469262,2,0.41,856.38,216693,4,2,7.258305000000001,1
38369,6978,1,0.12,864.0,216693,4,2,2.4548970000000003,1
38370,594430,1,0.5670000000000001,4512.5,216693,3,2,6.202626,1
38371,594439,2,1.31,7209.4,216693,3,2,15.144092,1
38372,606725,1,1.631,3566.47,216693,4,2,25.069089,1
38373,468136,5,0.349,541.48,216645,1,2,20.651306,1
38374,595420,2,2.56,27450.58,216645,1,2,18.100155,4
38375,612308,12,1.032,1058.61,216645,1,2,29.69932,1
38376,612308,19,1.032,1058.61,216645,2,2,70.261435,3
38377,612308,1,1.032,1058.61,216645,3,2,4.583267,1
38378,718338,1,1.235,1146.88,216671,2,2,3.5507400000000002,1
38379,504989,1,0.28,550.63,216671,2,2,1.283245,1
38380,415888,7,0.728,1800.0,216671,2,2,28.715505,1
38381,654405,5,0.065,770.0,216671,2,2,15.890021,1
38382,142648,1,0.09,193.91,216671,2,2,2.507347,1
38383,595420,1,2.56,27450.58,216671,2,2,7.6826360000000005,4
38384,138207,11,0.085,200.77,216671,2,2,64.231932,1
38385,45784,1,0.78,4129.34,216671,2,2,3.3642920000000003,1
38386,415888,5,0.728,1800.0,216671,2,2,20.327375,1
38387,416081,3,0.09,195.3,216671,2,2,16.705448,1
38388,266482,6,0.07,770.0,216671,2,2,14.840746000000001,1
38389,138205,7,0.085,200.77,216671,2,2,14.075008,1
38390,223161,1,0.07,770.0,216671,2,2,0.9126590000000001,1
38391,265564,3,0.16,410.59,216671,2,2,2.968513,1
38392,223161,5,0.07,770.0,216671,2,2,7.494847,1
38393,821235,3,0.16,465.0,212898,8,5,26.340513,0
38394,605217,1,0.132,626.26,212898,8,5,0.7418520000000001,0
38395,387238,1,0.205,450.0,212898,8,5,5.431792000000001,0
38396,812946,1,0.159,935.71,212898,8,5,6.791569000000001,0
38397,17456,1,0.14300000000000002,281.23,212898,8,5,1.419291,0
38398,381602,2,0.013000000000000001,133.65,212898,8,5,22.7786,0
38399,740551,4,0.293,1785.58,212898,8,5,19.420781,0
38400,568128,2,0.015,330.0,212898,8,5,6.770543,0
38401,531010,2,0.114,212.2,212898,8,5,9.692489,0
38402,358925,1,0.04,433.23,212898,8,5,7.1128350000000005,0
38403,388138,8,0.013000000000000001,102.31,213537,8,4,35.200714000000005,0
38404,202280,1,1.2109999999999999,1634.61,213537,8,4,7.0767430000000004,0
38405,24436,2,0.135,278.3,213537,8,4,17.252209,0
38406,519130,8,0.087,252.45,213537,8,4,25.268343,0
38407,17128,1,0.013000000000000001,31.2,213537,8,4,16.1189,0
38408,519612,3,0.14,527.85,213537,8,4,27.634155000000003,0
38409,366755,4,0.92,3308.03,213537,8,4,30.372151000000002,0
38410,447163,2,0.348,498.4,213537,8,4,21.641592000000003,0
38411,952945,6,0.02,38.62,213537,8,4,20.456556000000003,0
38412,17126,4,0.015,31.2,213537,8,4,20.336393,0
38413,335659,2,0.128,269.33,213537,8,4,13.625616,0
38414,277421,1,1.21,1634.61,213537,8,4,8.868568,0
38415,4333,2,0.17,240.5,213537,8,4,18.679381000000003,0
38416,251219,2,0.18,345.3,213537,8,4,19.770257,0
38417,459276,2,0.445,751.5,213537,8,4,15.539352000000001,0
38418,391141,2,0.314,962.42,213537,8,4,33.809152000000005,0
38419,313315,1,1.208,1634.61,213537,8,4,15.028349,0
38420,720207,2,0.128,374.63,212922,1,5,25.469902,0
38421,463668,2,0.149,1478.59,212922,1,5,39.033185,0
38422,31716,2,0.059000000000000004,1102.5,212922,1,5,12.692754,0
38423,590291,1,0.036000000000000004,61.44,212922,1,5,2.957749,0
38424,917586,1,0.017,33.54,212922,1,5,3.8625350000000003,0
38425,602213,1,0.28,459.76,212922,1,5,3.205477,0
38426,215595,1,0.02,5.38,212922,1,5,2.855043,0
38427,607588,1,0.005,10.94,212922,1,5,3.131463,0
38428,544526,1,0.34299999999999997,560.88,212922,1,5,1.9679010000000001,0
38429,238962,1,0.29600000000000004,484.7,212922,1,5,4.189227000000001,0
38430,652259,1,1.7069999999999999,5506.49,218834,8,4,6.9148000000000005,0
38431,525929,2,1.6159999999999999,4173.12,218834,8,4,14.116165,0
38432,557007,1,2.2969999999999997,6935.06,218834,8,4,9.026539000000001,0
38433,211641,4,0.33799999999999997,449.33,218834,8,4,18.721339,0
38434,595242,4,0.053,945.0,218834,8,4,8.336062,0
38435,525929,2,1.6159999999999999,4173.12,218834,8,4,12.469388,0
38436,740551,2,0.293,1785.58,227462,2,1,8.267016,1
38437,854513,1,0.013999999999999999,102.2,227462,2,1,3.2230670000000003,1
38438,604351,1,1.56,2995.97,227462,2,1,4.950637,1
38439,94212,2,0.077,1023.44,227462,2,1,4.486635000000001,1
38440,715886,4,0.106,421.88,227462,2,1,8.261492,1
38441,818926,1,0.039,34.56,227462,2,1,3.446927,1
38442,990398,1,1.2309999999999999,2416.18,227462,2,1,2.983222,1
38443,809394,2,0.109,184.65,227462,2,1,4.910558,1
38444,469237,2,0.22899999999999998,346.32,212918,10,1,9.078687,1
38445,612349,1,0.08,155.73,212918,10,1,3.315977,1
38446,315454,1,0.35,690.06,212918,10,1,8.756029,1
38447,623632,1,0.042,244.24,212918,10,1,5.652804000000001,1
38448,508678,2,0.019,21.0,212918,10,1,7.052694000000001,1
38449,418028,1,1.3130000000000002,2319.9,212918,10,1,2.001053,1
38450,646370,1,0.1,216.72,212918,10,1,2.824411,1
38451,287401,2,0.18899999999999997,225.26,212918,10,1,11.454973,1
38452,331153,1,0.128,326.8,212918,10,1,3.511098,1
38453,565777,3,0.32799999999999996,908.8,212918,10,1,13.314795,1
38454,733080,1,1.867,5423.0,212918,10,1,3.5530060000000003,1
38455,512802,1,0.08199999999999999,795.2,212918,10,1,3.9409660000000004,1
38456,646372,1,0.1,216.72,212918,10,1,3.5822960000000004,1
38457,508580,1,0.18,388.7,212918,10,1,4.293146,1
38458,519705,1,0.054000000000000006,450.62,212918,10,1,4.103995,1
38459,460764,6,0.201,818.4,212918,10,1,21.729808000000002,1
38460,745902,1,0.10400000000000001,519.75,212918,10,1,4.232883,1
38461,445921,2,0.23199999999999998,361.42,212918,10,1,8.732841,1
38462,435647,2,0.09,203.39,212918,10,1,11.205771,1
38463,519069,1,0.063,555.97,212918,10,1,3.8621730000000003,1
38464,597321,1,0.067,274.39,212918,10,1,5.829953000000001,1
38465,315620,1,0.433,784.8,218833,8,4,1.472345,0
38466,311517,1,3.6,12960.0,218833,7,4,6.2848630000000005,4
38467,595195,1,0.46,1330.37,218833,8,4,2.717292,0
38468,159486,1,1.05,1705.73,218833,8,4,2.278547,0
38469,46443,1,0.84,2860.0,218833,7,4,4.632627,0
38470,571140,1,0.273,1097.25,218833,8,4,2.077986,0
38471,618825,1,0.047,161.0,218833,8,4,4.614344,0
38472,367675,1,0.12,1487.16,218833,8,4,2.5350710000000003,0
38473,450798,3,0.043,159.9,218833,8,4,6.12985,0
38474,466416,2,0.757,2145.0,218833,7,4,11.972358000000002,0
38475,476177,1,0.11,1579.38,218833,8,4,1.5655810000000001,0
38476,655327,1,0.013000000000000001,432.0,218833,8,4,2.215849,0
38477,595420,1,2.56,27450.58,218833,7,4,4.506711,4
38478,618208,1,0.402,1526.4,218833,8,4,2.191903,0
38479,324592,1,0.026000000000000002,226.1,218833,7,4,1.645507,0
38480,403425,1,0.794,1409.41,218833,8,4,2.485542,0
38481,461388,1,0.506,1667.5,218833,8,4,3.2035690000000003,0
38482,347427,1,0.34700000000000003,498.4,218833,8,4,1.896659,0
38483,429721,1,0.639,7748.0,218833,8,4,1.6621450000000002,0
38484,245346,1,0.348,498.4,218833,8,4,2.0394460000000003,0
38485,103647,1,0.528,1805.44,218833,8,4,2.567016,0
38486,316018,1,0.8140000000000001,1416.14,218833,8,4,4.35151,0
38487,123337,1,1.6130000000000002,2902.47,218833,7,4,2.816539,0
38488,589047,1,0.11,499.5,218833,8,4,1.35498,0
38489,795933,1,0.2,7690.59,218833,8,4,2.348725,0
38490,742192,1,0.344,528.0,218833,8,4,2.332421,0
38491,435650,1,0.12,241.92,218833,8,4,1.9374250000000002,0
38492,468077,1,0.215,385.0,218833,8,4,5.074427,0
38493,94210,2,0.042,698.54,218833,8,4,4.459443,0
38494,302953,1,0.076,313.6,218833,8,4,2.16487,0
38495,144334,1,0.071,203.28,218833,8,4,1.202978,0
38496,480672,1,0.034,237.6,218833,8,4,2.9805800000000002,0
38497,536107,1,0.272,496.51,218833,8,4,1.783797,0
38498,655325,1,0.013000000000000001,432.0,218833,8,4,2.314798,0
38499,503987,1,0.14,636.99,218833,8,4,3.514148,0
38500,375223,1,1.36,2532.93,218833,7,4,2.06714,0
38501,988268,1,0.34299999999999997,544.24,218833,8,4,2.20109,0
38502,17978,2,0.214,656.25,218833,8,4,21.937340000000003,0
38503,321353,4,0.048,115.2,218833,8,4,13.002881,0
38504,519303,1,0.067,456.32,218833,8,4,1.013149,0
38505,447371,1,0.07400000000000001,158.4,218833,8,4,2.356007,0
38506,433991,1,1.078,1898.82,218833,7,4,2.073491,0
38507,325318,1,0.073,642.4,218833,8,4,2.586298,0
38508,886035,1,0.053,1690.0,218833,8,4,1.651804,0
38509,467686,1,0.034,303.6,218833,8,4,2.170573,0
38510,528722,1,0.045,359.53,218833,8,4,1.95975,0
38511,450081,1,0.605,974.7,218833,8,4,1.34226,0
38512,472213,1,0.006,199.13,212929,18,5,3.6899,2
38513,277746,1,0.35,653.05,212929,18,5,5.698607,2
38514,953017,1,0.069,224.25,212929,18,5,6.170956,2
38515,641099,1,0.008,364.14,212929,18,5,2.877837,2
38516,644529,1,0.01,450.0,212929,18,5,4.092948000000001,2
38517,515441,2,0.08,1500.0,212929,18,5,5.9738560000000005,2
38518,390637,1,0.168,343.0,212929,18,5,4.392528,2
38519,519931,10,0.039,42.11,218837,2,4,25.428938000000002,0
38520,571358,1,0.965,1794.52,218837,2,4,381.66836700000005,0
38521,722738,3,0.23199999999999998,705.6,218837,2,4,11.654515,0
38522,519930,15,0.039,42.11,218837,2,4,22.346214,0
38523,532171,10,0.040999999999999995,84.0,218837,2,4,20.141217,0
38524,499422,3,0.16,640.0,218837,2,4,7.145003000000001,0
38525,522682,12,0.26,892.5,218837,2,4,44.691261000000004,0
38526,518256,1,0.23,259.92,218837,2,4,2.3168770000000003,0
38527,529886,1,0.08,1579.5,218837,2,4,2.012001,0
38528,824596,1,0.534,570.2,218837,2,4,3.276536,0
38529,235542,3,0.578,699.84,218837,2,4,9.599498,0
38530,476103,2,1.038,1017.9,218837,2,4,9.222944,0
38531,468167,1,0.823,931.0,218837,2,4,1.9849910000000002,0
38532,242886,1,0.13699999999999998,340.0,218837,2,4,3.552737,0
38533,515856,2,1.085,1092.0,218837,2,4,22.835198000000002,0
38534,519303,1,0.067,456.32,218837,2,4,2.036165,0
38535,475944,2,0.813,921.38,218837,2,4,15.758207,0
38536,499185,1,0.013999999999999999,72.0,213255,1,1,2.7713170000000003,1
38537,556978,3,1.085,2498.83,213255,1,1,20.815911,1
38538,499211,2,0.012,72.0,213255,1,1,3.8811370000000003,1
38539,499185,1,0.013999999999999999,72.0,213255,1,1,2.250432,1
38540,492903,1,0.275,783.9,213255,1,1,3.6659840000000004,1
38541,115292,1,0.23600000000000002,417.48,213255,1,1,2.360981,1
38542,513826,14,0.026000000000000002,47.25,213255,1,1,38.227749,1
38543,357648,2,0.561,1756.19,213255,1,1,36.435743,1
38544,462495,25,0.026000000000000002,47.25,213255,1,1,6.178164000000001,3
38545,542071,4,0.5,1260.0,213255,1,1,14.275821,1
38546,444730,1,0.225,910.0,213255,1,1,1.7267270000000001,1
38547,115278,1,0.3,417.48,213255,1,1,2.710807,1
38548,513826,6,0.026000000000000002,47.25,213255,1,1,13.316925000000001,1
38549,425919,6,1.08,1117.8,218831,3,2,26.896748000000002,1
38550,425919,18,1.08,1117.8,218831,4,2,67.523724,1
38551,529815,1,0.15,1000.0,218831,3,2,4.33924,1
38552,547931,1,1.04,1732.5,218831,3,2,3.489325,1
38553,834506,1,2.1,3644.2,218831,3,2,4.288649,1
38554,786296,1,0.348,498.4,218831,3,2,3.088925,1
38555,422507,8,0.57,2125.0,218831,3,2,26.362106,1
38556,358994,1,4.167,27266.85,218831,3,2,9.458670000000001,4
38557,466048,1,1.117,2075.04,218831,3,2,3.7666890000000004,1
38558,625874,1,0.025,436.8,218831,3,2,4.4138280000000005,1
38559,795916,1,0.25,1225.13,222362,22,3,5.848796,2
38560,793536,1,0.26,369.92,222362,22,3,4.983778,2
38561,733846,1,0.26,369.92,222362,22,3,1.9751820000000002,2
38562,617464,1,0.078,163.08,218825,2,2,6.035996000000001,1
38563,542071,3,0.5,1260.0,218825,2,2,51.97316300000001,1
38564,882377,1,0.057999999999999996,248.4,218825,2,2,2.247932,1
38565,595336,1,0.033,1674.75,218825,2,2,4.979941,1
38566,521821,1,4.942,34186.32,218825,2,2,13.071433,4
38567,462590,1,0.107,765.0,218825,2,2,3.3707450000000003,1
38568,428048,1,0.43,1148.66,218825,2,2,6.6667950000000005,1
38569,428078,1,0.415,1148.66,218825,2,2,2.216227,1
38570,506830,1,0.415,1148.66,218825,2,2,3.636855,1
38571,144334,1,0.071,203.28,218825,2,2,2.135847,1
38572,988649,1,1.538,13104.0,218825,2,2,2.464868,1
38573,45639,2,0.48,1430.0,218825,2,2,14.683514,1
38574,891790,1,0.04,248.4,218825,2,2,4.728940000000001,1
38575,609707,1,0.5770000000000001,923.67,227400,8,4,0.879716,0
38576,919301,1,0.065,67.5,227400,8,4,0.9089,0
38577,518478,1,0.083,124.0,227400,8,4,1.082082,0
38578,636174,1,0.20800000000000002,401.38,227400,8,4,1.1270330000000002,0
38579,535973,1,0.043,183.6,227400,8,4,1.4406240000000001,0
38580,464858,1,0.17300000000000001,657.36,227400,8,4,1.8399200000000002,0
38581,525929,1,1.6159999999999999,4173.12,227400,8,4,1.585466,0
38582,636176,1,0.20800000000000002,401.38,227400,8,4,3.5329390000000003,0
38583,810056,1,0.045,67.5,227400,8,4,1.715915,0
38584,919302,1,0.065,67.5,227400,8,4,0.7887470000000001,0
38585,824560,1,0.045,67.5,227400,8,4,1.3018450000000001,0
38586,843238,1,0.392,658.94,227400,8,4,1.2782950000000002,0
38587,843494,1,0.389,658.94,227400,8,4,1.7471780000000001,0
